Example ID,Target,Features_ 1,Features_ 2,Features_ 3,Features_ 4,Features_ 5,Features_ 6,Features_ 7,Features_ 8,Features_ 9,Features_10,Features_11,Features_12,Features_13,Features_14,Features_15,Features_16,Features_17,Features_18,Features_19,Features_20,Features_21
ID1701,65.788231,-0.389799,-0.258591,-0.068119,1.809443,-0.060814,0.105935,0.425319,2.190206,0.235286,-1.062959,-1.883377,-0.265244,-0.685258,-1.671631,32.661639,5.535421,15.054071,-21.300606,6.230311,0.43184,-24.380146
ID1702,21.8841,-0.517159,-0.320103,-0.072298,1.82091,-0.032759,0.092893,0.516614,0.11965,-0.012108,0.800426,0.506289,0.402764,0.379844,0.170931,10.832678,-0.242702,2.639978,-6.070025,1.004816,0.923105,-6.383668
ID1703,9.514827,0.279077,-0.570017,0.21632,1.271697,0.068243,0.105935,0.073951,-1.168096,0.4994,-0.320713,0.766348,-0.165192,0.005059,0.441352,-6.781704,3.866825,-4.570331,2.699736,0.162078,0.016663,3.341923
ID1704,-8.699269,-0.373221,-0.388489,-0.072652,1.855661,0.761462,-0.391308,0.080321,0.890446,0.309768,0.14288,0.342429,-0.026026,0.741272,-0.406609,-1.414767,6.985344,-6.848461,-21.58155,-17.941496,-7.787501,20.755638
ID1705,32.622261,-0.238706,-0.279265,-0.135842,1.576641,0.343753,-0.144402,0.17615,-0.461802,-0.807291,0.197328,1.882279,0.759345,-0.671846,-1.513465,7.148456,-0.854973,10.177867,5.614932,5.107932,2.57543,-10.336239
ID1706,2.310744,-0.280566,-0.369866,-0.268019,1.816261,-0.047022,-0.071283,0.459075,0.283225,0.092814,0.104574,-0.10149,0.040862,0.005072,-0.131175,-2.873709,-1.281802,-1.411014,0.025304,-0.247183,-0.231542,-0.480501
ID1707,21.748175,-0.238548,-0.328242,0.013164,1.614906,0.377871,-0.135963,0.183054,0.193785,-0.527542,0.575859,1.583178,0.787393,-0.023563,-1.950846,4.655229,4.484843,1.819204,-14.359201,-3.238855,3.852049,11.339822
ID1708,-12.641127,-0.094552,-0.290603,-0.184421,1.560692,-0.031314,-0.000703,0.278788,-0.162242,-0.0097,0.102242,0.124324,0.071535,0.001669,0.187436,-8.449781,-1.300282,2.103511,6.307277,1.111531,-0.118659,3.245311
ID1709,7.068157,-0.139141,-0.296441,0.139688,1.828801,0.417615,0.110428,-0.06621,-0.701369,0.590634,-0.440334,-0.952295,-0.433322,-0.096352,1.291435,0.010524,0.760575,-5.060245,-15.021575,-1.839608,-2.277304,8.700224
ID1710,24.40757,-0.199366,-0.219566,-0.0402,1.581243,0.342279,-0.068325,0.330422,0.54404,-0.126908,0.686003,1.528935,0.31973,0.818061,-1.633279,6.730278,-2.584243,2.131504,-4.72158,0.237645,2.327054,1.161071
ID1711,6.93223,-0.275885,-0.369238,-0.261767,1.765712,-0.045577,-0.065146,0.449102,0.086622,0.02048,0.052842,-0.098192,0.025229,0.031661,-0.070264,-1.219834,-0.532556,-0.710663,1.513392,-0.081477,-0.143205,1.244086
ID1712,6.524452,-0.362924,-0.313131,-0.035279,1.53068,0.301938,-0.173555,0.30657,-0.523063,-0.549926,0.041903,1.330196,0.719482,-0.327534,-0.839134,-4.334502,-8.351939,6.059215,20.774926,10.194041,-5.073085,-16.574138
ID1713,26.641514,-0.275163,-0.347184,-0.090016,1.640269,-0.019722,0.060672,0.359342,1.735704,0.46017,-1.058029,-0.567988,-0.287164,-0.412307,-0.469754,10.111001,2.734167,0.199087,-8.575048,3.089454,-0.515257,-1.079013
ID1714,22.56373,0.140878,-0.457988,0.140985,1.427049,0.044241,0.112073,0.129188,0.132251,0.000039,-0.000895,-0.049521,-0.011363,0.005455,-0.006192,-1.307875,0.008633,-0.19507,0.772704,-0.040152,-0.04086,-0.020117
ID1715,35.805595,-0.077126,-0.285791,-0.028764,1.509835,0.440925,-0.028432,0.207673,-0.442664,-0.520092,0.013348,1.47479,0.57001,0.004861,-1.183118,2.836218,-6.529393,6.281553,15.890867,11.118148,1.433442,-15.818559
ID1716,22.974722,-0.271999,-0.221357,-0.110194,1.530475,0.497411,-0.227131,0.335025,0.383474,0.087164,-0.211451,-0.059979,-0.129815,0.218028,-0.154209,-4.130048,-5.004371,5.31263,26.808092,8.297617,1.343736,-19.555825
ID1717,-1.980989,-0.324087,-0.152816,0.130671,2.017893,0.330153,0.151855,-0.152902,0.0933,-0.242702,0.380464,1.402792,0.43885,0.171957,-0.84459,-1.274789,6.90111,-3.794271,-16.284951,-3.999579,-1.300242,17.124661
ID1718,7.204083,-0.298442,-0.333423,-0.248667,1.757293,-0.041367,-0.039062,0.425319,0.264396,0.021469,0.225157,-0.116847,0.076341,0.00485,-0.021949,0.6193,0.529244,1.048261,-0.206566,-0.256241,0.021215,-1.083183
ID1719,37.515602,0.116773,-0.25073,0.096774,1.260612,0.380355,0.047519,0.401769,0.780924,-0.000007,0.025194,-2.688216,-0.011581,-0.07758,1.526732,0.920454,0.039066,1.630338,7.201326,0.764278,1.086163,-8.530381
ID1720,15.580197,0.194401,-0.339961,0.271478,1.519417,0.453083,0.154157,-0.048565,0.07952,-0.014354,0.201185,0.380075,0.165092,0.239871,-0.069017,1.840613,2.480905,-4.450324,-20.101661,-3.806694,-0.377928,16.544404
ID1721,3.805931,-0.574786,-0.669944,-0.066275,1.663679,0.814209,-0.880002,0.25754,0.100606,-0.179293,-0.419906,0.22782,0.139331,-0.003254,-0.323746,-1.077775,-20.10516,8.514513,20.388355,32.235871,3.141498,-22.619037
ID1722,9.614459,0.064968,-0.240803,0.146159,1.494504,0.509318,0.062095,0.239895,0.423119,0.047776,-0.260383,-1.449065,0.053875,-0.445198,1.13615,0.133173,2.105164,-2.386102,-20.147186,-3.412066,-6.186795,13.403436
ID1723,43.360424,-0.56997,-0.524841,-0.418847,1.826376,-0.049127,-0.149536,0.635527,0.287335,0.136175,-0.431159,1.779974,0.155914,-0.155754,1.118539,22.614257,10.423493,8.983001,-3.17501,8.091807,5.948735,-9.428418
ID1724,4.620676,0.13314,-0.407056,0.207892,1.460323,0.532471,0.105825,0.099501,-0.04914,-0.032245,0.255164,0.50422,0.23766,0.13269,-0.181425,-1.909045,6.646215,-7.286835,-17.770734,-5.176552,-2.125172,21.928277
ID1725,79.788612,-0.41644,-0.437881,-0.257966,1.837749,0.004783,-0.111944,0.492064,0.701885,0.180662,0.107334,-1.7789,0.012859,0.095725,-1.428259,35.104421,11.918235,12.417931,-17.246367,4.009412,8.692342,-26.538031
ID1726,21.886341,-0.59772,-0.345647,0.1018,1.790945,0.60033,-0.419694,0.189261,0.782868,0.895631,-0.626553,-1.729486,-1.725193,0.036684,1.450872,3.919053,-2.133068,0.812231,12.743219,11.443727,4.985377,-14.922182
ID1727,-20.252987,-0.472503,-0.449979,0.087054,1.891649,0.533694,-0.243368,0.038057,-0.388101,-0.083842,0.211771,0.34922,0.35956,0.0188,0.13029,-4.429156,6.249154,-12.395938,-12.339467,-10.383299,-0.473125,16.558634
ID1728,-10.649333,-0.722849,-0.457479,0.302642,1.83722,0.783547,-0.538607,0.184658,0.35592,0.980589,-0.676791,-0.716424,-1.271716,0.606913,1.256127,-0.710189,4.037727,-15.538313,-12.537568,-9.280793,3.872195,14.796134
ID1729,6.524452,-0.352446,-0.350796,-0.258782,1.856819,-0.07869,-0.015279,0.521984,0.010147,-0.023456,0.01501,0.000207,0.023716,-0.001529,0.005496,-0.128531,-0.004014,-0.483466,0.198292,-0.271916,-0.109306,0.556251
ID1730,-2.582596,-0.136314,-0.317929,0.135572,1.692142,0.520628,0.050588,0.136325,0.415391,-0.037034,0.249846,0.061177,0.200461,0.131191,-0.004526,-2.867513,4.830447,-8.458901,-19.913596,-6.098523,-4.220092,20.43854
ID1731,19.981134,0.053982,-0.209519,-0.137046,1.481587,-0.104765,0.026149,0.173684,2.904305,0.058771,0.761423,-2.091495,0.137692,0.053792,-1.424114,-4.394688,-6.45895,3.88867,7.5069,-1.56804,1.690112,9.1595
ID1732,33.301891,-0.191533,-0.348409,-0.056244,1.643033,-0.000275,0.066809,0.308708,-3.185415,0.404612,-2.96612,1.398198,-0.7034,-0.907131,1.367045,14.304929,-21.217818,-3.072114,-18.308024,0.031197,-10.45718,-8.202334
ID1733,40.505974,-0.524134,-0.126958,0.051952,1.732631,-0.109163,0.313841,0.447567,-0.331013,0.326847,-1.295429,-1.087682,-0.309716,-0.140644,-0.078569,20.141705,-6.758964,6.38392,-1.925257,2.779525,-5.935299,-8.122976
ID1734,-22.020027,0.5414,-0.546832,0.112585,0.78874,0.201855,0.123581,-0.142394,0.8595,0.233992,-0.149151,-0.592909,0.05939,-0.244891,-0.295294,-37.153253,6.437742,2.193897,64.65322,-2.056071,0.271547,18.594731
ID1735,16.311131,0.2522,-0.289695,0.13443,0.80582,0.305645,0.08345,0.655637,-0.87441,-0.178024,-0.328412,2.468112,0.052821,-0.094803,-1.193749,-18.676233,-4.166989,-2.495344,42.744166,-4.596641,-5.868574,-29.811985
ID1736,22.427805,0.237765,-0.438415,0.138817,1.353221,0.019611,0.128951,0.086993,1.036578,0.001829,-0.417877,-1.381928,0.077042,-0.238719,-0.726399,-3.494124,0.669902,-3.594072,1.896985,-0.240045,-0.412122,2.214639
ID1737,42.730705,-0.507619,-0.314891,-0.018774,1.818842,0.502438,-0.308453,0.131722,-0.658823,-0.35075,-0.533526,-0.156604,0.002878,-0.851625,0.201793,7.964642,-8.695609,11.001699,29.506779,23.402449,12.235495,-33.647641
ID1738,0.67963,-0.497503,-0.592033,-0.048179,1.773414,0.797842,-0.735005,0.162409,0.118042,-0.483082,0.797066,1.566984,1.545466,0.799064,-1.665711,2.149267,3.966952,3.139789,-4.836831,-5.824831,2.169577,7.173146
ID1739,34.117447,-0.021559,-0.275243,0.048696,1.389528,0.301404,0.009801,0.278185,0.20607,0.578373,-0.323659,-1.803984,-0.428726,0.048355,1.281668,5.937684,-0.656017,0.027695,-8.431908,0.165124,3.102934,-0.060836
ID1740,23.664953,-0.265025,-0.22054,-0.113053,1.534402,0.496751,-0.222528,0.329655,0.313187,0.009492,-0.096161,0.460817,-0.001746,0.208462,-0.547632,-3.043365,-2.517588,7.032154,25.536378,7.911964,2.809853,-19.002416
ID1741,-19.573357,0.231576,-0.455663,0.159678,1.319795,0.062368,0.100565,0.106172,1.322711,-0.373343,0.247384,-0.966789,0.138973,0.108083,-0.439998,-19.007728,6.013435,-3.819978,12.292193,-1.444917,0.258005,4.492628
ID1742,11.14594,-0.288263,-0.347906,-0.139025,1.735679,-0.052206,0.052233,0.40614,-0.093068,0.023355,-0.187363,0.132625,-0.051558,-0.076584,0.19577,3.42865,0.271019,6.154875,-2.358425,1.717674,2.987567,-3.335868
ID1743,5.844822,-0.282122,-0.34772,0.038046,1.620686,0.313185,-0.10144,0.205303,-0.234281,-0.64602,0.71422,1.971612,0.739961,-0.011426,-1.920649,2.714814,1.746866,3.464102,-5.15786,1.620207,3.021683,2.545386
ID1744,0.947286,-0.375326,-0.153256,0.055556,1.973911,0.375392,0.067466,-0.089226,0.147707,-0.361322,0.443446,1.900418,0.5589,0.303012,-1.383947,-0.248392,3.44462,-2.676413,-9.17369,-1.444919,1.825545,15.886125
ID1745,11.677894,0.058779,-0.228277,0.205096,1.695283,0.414693,0.157993,-0.079252,-0.001879,0.45734,-0.232988,-1.393655,-0.350197,-0.075825,1.338914,-1.497361,-0.77657,-4.42371,-9.013799,-0.483704,-4.916714,6.984407
ID1746,23.379288,-0.337352,-0.335562,-0.209543,1.632939,0.422199,-0.308579,0.130886,-0.651228,-0.735844,-0.233545,0.901087,0.826658,-0.775702,-0.421961,2.323309,-7.673709,8.785867,18.404488,13.735672,-0.179387,-15.141116
ID1747,5.844822,-0.011709,-0.423179,0.19345,1.667004,-0.053808,0.201833,0.280322,2.624106,-0.920705,0.319371,-1.671058,0.380225,-0.44526,-1.334254,-5.72863,6.040051,-7.002791,-13.329439,-0.218004,-2.462083,-3.365409
ID1748,-4.621487,-0.205733,-0.321265,-0.302702,1.691791,-0.03854,-0.088928,0.413044,-0.094878,-0.034682,0.021933,-0.004023,-0.003533,-0.042703,-0.062196,-5.022915,-1.712381,2.47105,2.036901,0.230052,1.255744,1.026277
ID1749,4.213709,-0.333345,-0.383972,-0.291298,1.833979,-0.064961,-0.071283,0.507408,0.093932,0.036194,0.191843,-0.061787,0.07177,0.021479,-0.106136,-1.328778,-0.268551,-1.782969,0.586624,-0.188488,-0.207952,-0.15841
ID1750,16.718908,-0.38658,-0.341751,-0.026797,1.600077,0.331532,-0.193502,0.259772,-0.553266,-0.772986,0.396018,1.9187,0.774674,-0.561741,-1.465528,1.733775,-3.370407,9.004198,9.058463,5.215871,0.003009,-12.633377
ID1751,15.087796,-0.436986,-0.298363,-0.07789,1.775577,-0.039451,0.082153,0.46061,0.702309,0.001504,-0.091441,-0.55388,-0.073526,-0.000382,-0.575431,7.30378,0.051884,-2.087214,-3.179652,-1.103501,-0.640162,-3.802402
ID1752,51.515987,-0.472597,-0.451487,0.031385,1.906226,0.635356,-0.297838,0.004302,-0.258857,0.173804,-0.338818,-0.424674,-0.311442,-0.345052,0.338259,16.922667,13.535711,-5.991942,-27.574932,-35.547451,3.825931,15.085263
ID1753,30.719296,-0.062117,-0.295569,-0.021173,1.372281,0.326726,-0.135196,0.284322,0.148641,0.549428,-0.274119,-1.767997,-1.090468,0.560757,1.36946,0.626919,-5.630961,2.671486,10.353026,10.237164,-2.199046,-11.956924
ID1754,9.242974,0.202956,-0.470208,0.090217,1.413351,0.135944,0.100565,0.119214,-1.481842,0.4101,-0.479236,2.517434,-0.255127,-0.238288,1.365492,-5.401461,1.385239,-5.775167,-0.868412,-0.565136,-4.081019,2.335986
ID1755,18.392101,-0.249568,-0.283529,0.093789,1.634965,0.48984,-0.000046,0.270582,0.527398,0.404204,-0.429241,-2.281087,-0.513874,-0.011481,1.593772,3.461773,-1.710394,1.68276,-4.069157,0.976669,0.05433,-3.507331
ID1756,-3.96443,-0.645095,-0.321237,0.206164,2.070955,0.668816,-0.214089,-0.022481,0.0272,0.344269,-0.227518,-0.855031,-0.697005,-0.231449,0.875504,1.890101,6.734892,-2.651747,-16.976669,-11.080158,-2.276544,11.438811
ID1757,22.699657,-0.111125,-0.318126,0.045334,1.533601,0.357953,-0.073054,0.201467,0.129337,-0.460673,0.531637,1.255212,0.588571,0.006216,-1.252505,3.793641,5.626097,-0.32187,-17.093662,-5.541636,3.292422,15.909088
ID1758,0.543704,-0.47368,-0.345676,-0.25473,1.7954,-0.075642,-0.039062,0.52582,-0.00886,-0.011424,-0.034717,-0.051304,0.021793,-0.005543,-0.000422,-0.039119,-0.405772,-0.57049,0.516464,0.013974,-0.169238,0.631706
ID1759,4.077783,-0.339174,-0.364527,0.006473,1.706954,0.410983,-0.19657,0.164642,0.026896,-0.577231,0.637809,1.531428,0.94775,-0.004733,-1.535994,2.493286,4.453576,0.546589,-9.698717,-2.677519,2.785787,7.889254
ID1760,0.135926,-0.462481,-0.359438,-0.021833,1.694639,0.40071,-0.284029,0.214509,0.532973,0.918044,-0.524819,-2.126544,-1.667801,0.765307,1.97157,-2.672069,-5.198352,3.636964,5.757716,10.111538,0.37458,-4.281647
ID1761,0.878106,-0.229902,-0.18951,0.187063,2.025904,0.340143,0.185611,-0.211975,0.052225,0.012963,0.007433,0.215855,0.111396,0.175558,0.09971,-1.000347,1.778228,-6.09712,-21.793834,-4.830139,-1.704509,15.047262
ID1762,-5.029265,-0.651818,-0.829066,0.022349,1.825879,1.111153,-0.837807,0.040428,-0.049388,-0.900316,0.793881,1.246886,1.740934,0.407192,-1.266788,0.82574,1.847283,-1.419306,-0.582231,-4.817894,4.830493,11.376566
ID1763,1.974349,-0.021112,-0.19705,0.181314,1.579798,0.315607,0.142649,0.068046,-1.112547,0.747351,-0.28579,-0.744733,-0.612566,-0.35822,1.477855,-15.705151,0.315924,-0.442637,26.970786,-2.913883,1.502262,-18.903869
ID1764,4.893339,-0.113433,-0.320637,-0.182128,1.768728,-0.067066,0.022313,0.393098,0.231737,0.130474,-0.838334,0.239225,-0.210881,-0.404554,0.282395,2.614038,0.049888,9.308618,-3.825324,2.341517,5.334564,-5.102222
ID1765,0.522664,-0.38607,-0.471867,-0.011894,1.849818,0.803716,-0.359854,0.091829,0.228796,0.669752,-0.692997,-1.207087,-1.124015,-0.000644,1.285104,0.196236,2.991359,-8.357196,-16.48611,-10.041457,-1.697428,12.571649
ID1766,-10.194457,0.443445,-0.272508,0.078499,1.417467,-0.062008,0.153501,0.134558,2.351343,-0.715585,0.60973,-1.383592,0.303384,-0.241877,-0.958571,-19.412324,6.815529,-4.648448,0.658859,-0.241688,1.963893,2.773243
ID1767,30.991148,0.087974,-0.373793,0.120816,1.460004,0.025517,0.098264,0.141463,-0.053977,-0.048073,0.104261,-0.119673,0.001915,0.021237,-0.037551,0.988027,0.561116,-1.854413,3.48962,-0.203583,0.266844,2.040967
ID1768,8.155565,0.056353,-0.314388,0.033082,1.530271,0.318212,-0.020886,0.071046,0.11437,0.540401,0.016398,-1.516097,-0.636766,0.194876,1.553636,-0.801524,5.34291,-2.702826,-14.717846,-3.45189,0.301035,12.907407
ID1769,5.437044,0.360224,-0.295065,-0.003214,1.217128,-0.041996,0.052233,-0.002767,0.387145,-0.49422,0.821474,-0.12249,0.007593,0.367724,-0.074883,-17.250661,1.14206,-1.149973,23.102925,-0.508682,0.368,9.572673
ID1770,0.815557,-0.616475,-0.474129,0.140724,1.832037,0.713333,-0.294643,0.157806,0.001863,0.49037,-0.767942,-1.689428,-1.144692,-0.385553,1.440753,0.472601,-6.907037,-0.286419,6.698071,7.334032,3.747746,-8.232984
ID1771,11.281865,-0.152955,-0.324376,-0.225764,1.81447,0.015244,-0.045199,0.439128,1.755652,0.429788,1.035326,-0.786223,0.31075,0.587988,-1.135849,1.160504,-4.027274,1.844671,-7.530609,-0.055164,-0.023776,-3.504602
ID1772,-3.398152,0.394876,-0.271126,0.043093,1.394533,-0.054625,0.124348,0.116146,1.296801,-0.36412,0.487619,-0.352904,0.122644,0.012775,-0.296537,-16.835095,4.008953,-3.779716,6.187138,-0.843339,0.015856,3.708475
ID1773,55.047359,-0.236248,-0.158157,0.060111,1.748407,0.347903,0.009927,0.114077,0.482674,0.292621,-0.271345,-2.077115,-0.345718,0.003218,1.563929,18.992005,0.441121,4.159871,-17.283043,0.669088,3.091447,0.987844
ID1774,2.174817,-0.099862,-0.377657,0.039575,1.619157,0.055582,0.069878,0.317147,-0.137633,0.006027,-0.108701,0.118497,-0.002544,0.016132,0.002085,-6.082663,0.403289,-3.16233,5.058212,-0.480663,-0.707722,1.686461
ID1775,17.942244,-0.436609,-0.425378,-0.275464,1.728076,-0.042153,-0.050569,0.483625,-0.642238,-0.149656,-0.90464,0.271411,-0.324479,-0.497973,0.528237,7.997395,1.189478,4.703358,0.23032,2.471484,1.942829,-1.836404
ID1776,-12.149091,-0.301028,-0.321196,0.148484,2.007463,0.461817,0.106592,-0.173616,-0.114038,-0.329706,0.66038,1.433073,0.689168,0.309988,-0.97074,-5.440739,9.613209,-7.190878,-17.242278,-7.658537,-3.201082,19.825643
ID1777,49.721043,0.242845,-0.24096,0.124137,1.183895,0.546483,0.00916,0.335025,-0.466435,-0.004565,-0.129334,2.214201,-0.052314,0.271605,-1.795872,0.121144,-1.942593,5.640973,11.177742,0.634447,6.983971,-13.839535
ID1778,13.84105,-0.523578,-0.283749,-0.009287,1.882993,0.546294,-0.027665,0.033523,-0.847125,-0.597826,-0.077016,0.764482,0.780982,-0.747844,-0.171796,0.566466,-7.372892,8.510035,26.121846,12.628553,6.716642,-19.920089
ID1779,9.514827,-0.539694,-0.604851,-0.065741,1.648034,0.743461,-0.854685,0.278254,0.174437,0.511587,-0.514246,-0.456454,-0.868329,0.006456,0.444255,-2.249031,-19.363126,3.268567,21.593962,32.988482,3.463114,-21.963944
ID1780,24.399223,0.032892,-0.303101,-0.011266,1.55721,0.48362,-0.016924,0.105638,-0.04471,-0.624831,0.519707,1.944286,0.633405,0.333257,-1.821997,3.423406,1.660591,3.772778,-5.963991,1.682147,2.237048,6.655514
ID1781,20.870964,0.147655,-0.303298,0.25401,1.490294,0.395592,0.142649,0.074184,-0.038045,0.15214,-0.086102,-0.838849,-0.000863,-0.128757,0.762638,2.745442,3.226472,0.77431,-16.94191,-0.479263,-2.50729,14.016989
ID1782,38.195232,-0.279938,-0.245365,0.130932,1.733605,-0.154088,0.284688,0.338628,2.677503,-1.056735,0.470119,0.264101,0.226371,-0.198006,-0.542631,13.110146,-6.703523,3.031763,-13.537458,1.958149,-6.292791,-9.225325
ID1783,-23.379288,-0.290448,-0.387838,0.064435,1.726966,0.430744,-0.181227,0.126283,0.079533,0.059928,0.021706,-0.268905,0.051302,0.241919,0.407004,-7.247285,4.633246,-8.687067,-12.376933,-7.100752,-2.536178,16.926625
ID1784,39.608852,0.303635,-0.355031,0.23026,0.966088,0.50115,0.088947,0.425552,-0.259387,0.205663,-0.223879,0.656644,-0.137953,0.001869,-0.304868,-7.188581,-2.854068,-0.166151,36.280562,-3.541154,1.528973,-21.348412
ID1785,13.184831,0.039011,-0.311686,0.052685,1.49185,0.312903,0.01287,0.149299,0.509095,0.553446,-0.000804,-1.351871,-0.011889,0.156683,1.165199,-0.621675,7.063883,-3.441944,-17.894144,-6.46641,0.816375,16.270624
ID1786,52.875248,-0.492812,-0.165411,0.073158,1.64074,-0.196279,0.268578,0.333258,-1.138086,0.177035,-0.016569,-0.606834,0.369174,0.1988,-0.028759,22.901505,-3.824559,4.162024,2.14685,0.888124,-2.583019,-3.206744
ID1787,32.35041,0.170692,-0.412623,0.160023,1.432358,-0.00238,0.128951,0.116146,-0.05067,-0.022273,0.052201,0.074445,0.000735,0.056958,0.054543,1.947591,0.743107,-3.070932,-1.234727,-0.091709,-1.398682,-0.209129
ID1788,38.331158,0.112626,-0.263831,0.113801,1.219363,0.372878,0.062095,0.430922,0.114835,-0.428274,0.448378,1.611101,0.114823,0.346721,-1.650231,3.468425,-2.959187,3.618162,4.338107,2.034402,1.272326,-9.791371
ID1789,4.349635,-0.422143,-0.396854,0.034276,1.76055,0.38739,-0.233395,0.168478,-0.097388,-0.613001,0.906298,1.620266,0.931803,0.014465,-1.579465,2.539686,3.62188,0.455163,-9.354591,-2.588065,2.995279,6.458726
ID1790,13.592609,-0.046517,-0.286394,-0.114175,1.630341,-0.019596,0.033053,0.278021,0.379652,0.013797,-0.03292,0.027351,0.000005,0.000349,0.000622,-1.297911,0.22105,0.294418,-0.646832,-0.003217,-0.048574,0.045585
ID1791,-2.990374,-0.516548,-0.41828,0.023971,1.803213,0.43577,-0.263315,0.157738,-0.335808,-0.745146,0.84599,1.854794,1.291596,-0.051582,-1.6276,0.342815,1.603744,3.454756,-4.913111,0.503548,3.248543,2.338265
ID1792,39.146713,-0.18192,-0.359279,0.096343,1.646112,-0.02145,0.135855,0.287994,3.666642,-1.041578,1.159046,0.038718,0.219392,0.039343,-0.324123,12.291253,-9.832334,-2.1511,-18.239942,0.211415,-4.244364,-4.833392
ID1793,2.582596,-0.472346,-0.411306,-0.004994,1.731899,0.41802,-0.300907,0.215276,-0.280603,-0.839075,0.821595,1.885174,1.321701,-0.224172,-1.771998,1.451525,0.702361,5.056585,-2.430222,3.020861,4.282958,-1.588749
ID1794,22.699657,-0.234276,-0.278165,-0.002293,1.457041,0.303918,-0.109879,0.334189,0.2657,0.520195,-0.357724,-1.717642,-0.718291,0.266218,1.19885,-0.073259,-4.605107,2.579914,9.820129,6.161048,-2.288914,-10.094203
ID1795,12.369274,-0.169433,-0.301381,-0.093901,1.727406,0.417109,-0.112181,0.001233,0.407378,-0.253517,0.464533,1.079775,0.804399,0.012127,-0.884791,2.999205,5.686204,-2.081578,-16.228779,-7.03636,2.964345,16.709209
ID1796,32.758186,0.349072,-0.446238,0.108909,1.272702,0.050807,0.087523,0.054004,-0.8405,0.219798,-0.214677,0.629729,-0.13287,-0.000399,0.091558,0.565425,-0.438183,-0.612027,-1.287852,-0.34857,-0.089901,0.71207
ID1797,-11.606254,-0.199052,-0.152219,0.140159,1.758084,0.298643,0.142649,0.015878,-0.78861,0.649732,-0.417141,-1.456665,-0.446693,-0.368032,1.974705,-13.118428,4.959445,2.567659,18.353923,-3.273566,0.741259,-12.846822
ID1798,41.185604,-0.382699,-0.420917,-0.245651,1.892067,-0.007564,-0.080489,0.502037,-1.724923,-0.603863,-0.182173,1.225757,0.004831,-0.420145,1.29459,19.661723,7.704274,6.379082,-14.8232,1.952716,5.807257,-10.365367
